广州市卓为信息技术有限公司,主机系统管理员（广州银行大厦）,广州-天河区,03-31,0.8-1.3万/月
合肥一品效果图有限责任公司,后端数据库开发,合肥-包河区,03-31,0.8-1万/月
珠海横琴某科技公司,安全专家岗（攻防方向）,珠海,03-31,1-2千/月
上海细微信息咨询有限公司,测试高级工程师（运满满）,南京-雨花台区,03-31,1.5-2.5万/月
绿盟科技,安全工程师（驻场-南京）(J12267),南京,03-31,6-8千/月
上海科之锐人才咨询有限公司,Golang服务器端开发,上海-浦东新区,03-31,1-1.5万/月
杭州顺网科技股份有限公司,运维测试/ceph测试/测试开发,杭州,03-31,1-2万/月
江苏省联合征信有限公司,软件测试工程师（信息技术部）,南京-建邺区,03-31,无
杭州长川科技股份有限公司,软件测试工程师,杭州-滨江区,03-31,1.3-1.6万/月
杭州拓天科技有限公司,网易考拉前端开发工程师,杭州-滨江区,03-31,1.1-1.5万/月
南通富美服饰有限公司,网站建设,南通,03-31,4.5-6千/月
杭州联汇科技股份有限公司,运维工程师,杭州-滨江区,03-31,6-8千/月
河北华糖云商营销传播股份有限公司,运维工程师（五险一金）,石家庄,03-31,4-7千/月
云计划软件科技（上海）有限公司,Android开发工程师,青岛-崂山区,03-31,0.7-1万/月
南京雪糕网络科技有限公司,资深前端程序员,南京-浦口区,03-31,1-2万/月
广州市林云医疗技术有限公司,测试工程师,长沙,03-31,5-8千/月
泸州老窖股份有限公司,云计算应用 （Paas平台架构师）,异地招聘,03-31,6-8千/月
杭州三汇数字信息技术有限公司,大数据开发工程师2(三汇数字）,杭州-滨江区,03-31,1-2万/月
上海全卫物业管理有限公司,测试运维工程师,上海-虹口区,03-31,6-9千/月
江苏迪达科技有限公司,渗透测试工程师,异地招聘,03-31,0.8-1万/月
北京搜狗科技发展有限公司,搜狗地图-移动端测试开发,北京-海淀区,03-31,2.5-4.5万/月
嘉联支付有限公司,配置管理工程师,深圳-南山区,03-31,1.5-2.5万/月
南京市多翼电智科技有限公司,后端开发工程师,南京-江宁区,03-31,0.7-1.2万/月
深圳坐标软件集团有限公司,深圳-高级运维工程师,深圳-福田区,03-31,1.5-2万/月
深圳市捷顺科技实业股份有限公司,Linux运维工程师,深圳-福田区,03-31,1.2-1.6万/月
鸿富锦精密电子（郑州）有限公司,前端开发工程师,郑州-郑州航空...,03-31,6-8千/月
梦网荣信科技集团股份有限公司,解决方案架构师,深圳-南山区,03-31,2-3万/月
光联科技集团,测试工程师,东莞,03-31,6-8千/月
西安三好软件技术股份有限公司,（上市公司）软件测试工程师,西安-碑林区,03-31,3-6千/月
美的-库卡机器人,Development Operations 运维开发工程师,上海-松江区,03-31,2.5-3万/月
上海绿地优鲜投资控股有限公司,系统工程师,上海-黄浦区,03-31,1-2万/月
深圳航天信息有限公司,高级测试工程师,长沙-岳麓区,03-31,1-1.5万/月
宁波创母体网络科技有限公司,软件开发实习生,宁波,03-31,1.5千以下/月
北京小筑科技有限公司,Java开发,异地招聘,03-31,2-2.5万/月
浙江一舟电子科技股份有限公司,Java开发工程师,宁波-鄞州区,03-31,1-1.5万/月
海南君莱药业有限公司,Java 开发工程师/Java 高级开发工程师,广州,03-31,0.9-1.8万/月
浙江米奥兰特商务会展股份有限公司,测试经理,杭州-滨江区,03-31,1.5-2.5万/月
上海瀛太信息科技有限公司,网络安全分析师,上海,03-31,0.8-1.8万/月
成都振芯科技股份有限公司,数字IC验证工程师,成都-高新区,03-31,1.2-1.8万/月
冀顺资产管理（上海）有限公司,项目经理,上海-嘉定区,03-31,2.5-3.5万/月
浙江百康光学股份有限公司,图像处理工程师,上海-闵行区,03-31,1-1.5万/月
上海芯翌智能科技有限公司,Web前端开发工程师,上海-虹口区,03-31,2-2.5万/月
大连滋德商务咨询有限公司,Java开发工程师,大连,03-31,1.5-5万/月
杭州中亚瑞程包装科技有限公司,前端开发工程师,杭州,03-31,15-20万/年
中移物联网有限公司,测试开发工程师-解决方案中心,重庆-渝北区,03-31,0.8-1.2万/月
阿里巴巴集团,Lazada-前端技术工程师/专家-Social&Content-深圳,深圳,03-31,无
微软亚太研发集团,Software Engineer_Azure Management Experience,上海,03-31,2.5-5万/月
PwC 普华永道,SA-Forensic Services-Digital Forensics&eDiscovery_BJ,北京,03-31,无
中信银行信用卡中心,云计算工程师(006335),深圳-福田区,03-31,3-4万/月
中国国际金融股份有限公司,前端开发工程师,北京,03-31,1.5-2万/月
Ericsson (China) Communications Co.LTD 爱立信（中国）通信有限公司,大数据运维开发工程师 DevOps-Big Data 305631,广州-天河区,03-31,2-3万/月
博纳德集团,高级测试工程师,广州-天河区,03-31,1.5-2万/月
中科创达软件股份有限公司,自动化测试工程师,北京-海淀区,03-31,0.8-1.5万/月
上海合阔信息技术有限公司,Python高级开发工程师,上海,03-31,2.5-3万/月
广州市天奕信息技术股份有限公司,Web前端开发工程师,广州-番禺区,03-31,0.8-1万/月
中软国际科技服务有限公司,软件测试工程师（银行业）,广州-越秀区,03-30,0.8-1.5万/月
广州四三九九信息科技有限公司,测试工程师,异地招聘,03-30,0.7-1.5万/月
杭州晶华微电子有限公司,版图经理,杭州,03-30,20-30万/年
西安奥卡云数据科技有限公司,高级存储测试工程师,西安-西咸新区,03-30,2-2.5万/月
深圳伴生活科技有限公司,软件测试工程师,深圳-南山区,03-30,1-1.5万/月
小微环球（上海）科技有限公司,全栈开发工程师,上海-虹口区,03-30,1.5-2.5万/月
字节跳动,高级iOS开发工程师 — 基础技术,杭州,03-30,3-5万/月
云南枫竺科技有限公司,渗透测试工程师,昆明-西山区,03-30,1-1.5万/月
广州南方卫星导航仪器有限公司,软件测试工程师（网络方向）,广州-天河区,03-30,0.6-1.2万/月
东方明珠新媒体股份有限公司,PHP开发工程师,上海-徐汇区,03-30,1.5-2万/月
安克创新科技股份有限公司,数据分析工程师,长沙-岳麓区,03-30,1.2-1.8万/月
南京富尔登科技发展有限公司,软件维保工程师,南京-六合区,03-30,6-8千/月
武汉华信数据系统有限公司,前端工程师,武汉,03-30,0.7-1.2万/月
深圳市睿服科技有限公司,Automation Test Analyst（港交所）,深圳-南山区,03-30,1-1.5万/月
成都市飞狼科技有限公司,PHP开发工程师,成都-高新区,03-30,5-9千/月
体知（上海）信息技术有限公司,开发运维工程师/DevOp/后台开发工程师,上海-普陀区,03-30,1-2.2万/月
上海肯耐珂萨人力资源科技股份有限公司,前端工程师（Javascript/Html）,成都-青羊区,03-30,18-30万/年
广州太平洋电脑信息咨询有限公司,直播/短视频开发工程师,广州,03-30,1.3-2万/月
福昕鲲鹏（北京）信息科技有限公司,IT配置管理工程师,北京-海淀区,03-30,1.5-2万/月
华润万家有限公司,新-系统运维工程师,深圳-罗湖区,03-30,0.8-1万/月
上海工业控制安全创新科技有限公司,渗透工程师-网络安全,上海-普陀区,03-30,1.5-3万/月
北京安德信业信息咨询有限责任公司,高级测试开发工程师,北京,03-30,3-4.5万/月
西安诚优网络科技有限责任公司,软件测试工程师,西安-雁塔区,03-30,5-7千/月
珠海市横琴博贤智能科技有限公司,数据科学家和业务分析师,珠海-香洲区,03-30,1-3万/月
西安时代科技有限公司,Web前端开发工程师（uni-app方向）,西安,03-30,6-8千/月
大连鼎达科技有限公司,对日软件工程师（正社员）,大连-高新园区,03-30,25-40万/年
上海源耀农业股份有限公司,高级测试工程师,上海-浦东新区,03-30,1.5-1.8万/月
浩仲六弈（上海）网络科技有限公司,后端开发工程师,上海-虹口区,03-30,1.5-2.5万/月
武汉嘉和诚信科技有限公司,上位机前端工程师,武汉,03-30,0.8-1.2万/月
昆山杜克大学,IT Application Analyst (IDM),昆山,03-30,0.8-2万/月
中移系统集成（中移雄研院）,高级系统架构师,西安-雁塔区,03-30,1-2万/月
任子行网络技术股份有限公司,网络安全研究员-武汉-01214,武汉-洪山区,03-30,1.2-2万/月
南京优速网络科技有限公司,运维工程师,南京-江宁区,03-30,0.7-1.1万/月
某本地知名IT企业,高级测试工程师,杭州-江干区,03-30,1-1.5万/月
中福彩科技发展（北京）有限公司,iOS开发工程师,北京-朝阳区,03-30,1.5-2万/月
珠海大横琴科技发展有限公司,安全专家岗（攻防方向）,珠海-横琴新区,03-30,无
上海六普科技股份有限公司,JAVA开发工程师,上海-嘉定区,03-30,1.5-2.3万/月
路人甲传媒广告（北京）有限公司,Devops运维工程师,北京-朝阳区,03-30,1.5-2万/月
瀚思安信（北京）软件技术有限公司,沙箱研发工程师,南京-江宁区,03-30,24-48万/年
四川金蜜信息技术有限公司,高级测试工程师,成都-高新区,03-30,1.5-2.5万/月
"Sytrons Technology Co.,Ltd. 思信电子科技有限公司",nBIF IPSE  IP Engineer   ( AMD ),上海-浦东新区,03-30,1.5-3.5万/月
宏利金融全球服务中心,Big Data Engineer 大数据开发工程师,成都,03-30,0.8-1.8万/月
深圳希施玛数据科技有限公司,高级网络工程师,深圳-南山区,03-30,1.5-2万/月
深圳市星链供应链云科技有限公司,Linux运维工程师 (视频面试),深圳-龙岗区,03-30,1.5-2万/月
季华实验室,中医知识图谱算法工程师（中医服务机器人项目组）,佛山-南海区,03-30,无
ZKEA智家,平台架构师,苏州-工业园区,03-30,1.5-2万/月
深圳市香蜜闺秀服饰有限公司,IOS开发工程师（南山工作）,深圳-南山区,03-30,1-2万/月
港胜技术服务（深圳）有限公司,DevOp Engineer,深圳-南山区,03-30,2-3万/月
上海梦创双杨数据科技股份有限公司,测试中高级工程师-上海临港,上海-浦东新区,03-30,0.8-1.5万/月
西人马（厦门）科技有限公司,测试开发工程师（深圳）,深圳-南山区,03-30,1.5-2.2万/月
上海纯米电子科技有限公司,资深软件测试工程师,上海-浦东新区,03-30,1-1.5万/月
广州速道信息科技有限公司,数据库工程师/DBA,广州-海珠区,03-30,1-2万/月
北京兆芯电子科技有限公司,X86处理器软硬件系统工程师,北京-海淀区,03-30,1.5-2万/月
同方股份有限公司,前端高级开发工程师,北京-海淀区,03-30,1.6-2.2万/月
深圳市顶尖传诚科技有限公司,软件测试工程师,深圳-南山区,03-30,0.8-1.5万/月
重庆悦派对信息科技有限公司,PHP开发工程师,重庆-江北区,03-30,1-3万/月
芯原微电子（成都）有限公司,软件测试工程师,成都-高新区,03-30,无
上海东方怡动信息技术有限公司,Java资深开发工程师,上海-浦东新区,03-30,1.5-3万/月
翔傲信息科技（上海）有限公司,Technical Project Manager,广州-天河区,03-30,2-2.5万/月
上海明析数据科技有限公司,系统工程师,上海-浦东新区,03-30,6-8千/月
深圳市嘉鸿网络科技有限公司,软件测试工程师,深圳,03-30,0.6-1.2万/月
重庆大司空信息科技有限公司,前端工程师（PC、手机web）,重庆-渝北区,03-30,0.5-1万/月
端云信息技术（上海）有限公司,软件测试工程师,北京-朝阳区,03-30,1-1.5万/月
浙江航天恒嘉数据科技有限公司,高级测试工程师,嘉兴,03-30,9-12万/年
福建慧芯激光科技有限公司,版图设计工程师,异地招聘,03-30,15-20万/年
北京智因东方转化医学研究中心有限公司,大数据运维架构师,北京-大兴区,03-30,2-3万/月
上海仁东医学检验所有限公司,高级生物信息工程师,上海,03-30,1.5-2.5万/月
德瀚信息技术服务（大连）有限公司,日语软件开发/系统维护/系统测试,异地招聘,03-30,1.5-2万/月
杭州熙菱信息技术有限公司,Java研发经理,杭州-滨江区,03-30,1.5-2万/月
隐适美中国 Invisalign,iOS开发工程师,成都-锦江区,03-30,无
超威半导体（中国）有限公司,Power Management Engineer,上海-浦东新区,03-30,无
华为技术有限公司,网络安全测试工程师,西安,03-30,1.5-2万/月
上海时代光华教育发展有限公司,Web前端开发工程师,上海-静安区,03-30,1.2-2万/月
蓝盾信息安全技术股份有限公司,渗透测试工程师,广州,03-30,0.8-1.5万/月
瑞幸咖啡（中国）有限公司,配置管理开发工程师,北京,03-30,3-4.5万/月
广州敏视数码科技有限公司,嵌入式软件测试工程师,广州,03-30,5-8千/月
广州竞远安全技术股份有限公司,移动安全检测工程师（双休，五险一金）,广州,03-29,0.7-1.5万/月
爱思乐博（大连）网络科技有限公司,Java工程师（jp）,大连,03-29,1.2-5万/月
无锡夏天企业管理咨询有限公司,软件测试工程师,无锡-无锡新区,03-29,1.2-2万/月
重庆若可网络安全测评技术有限公司,网络信息安全工程师,重庆-渝北区,03-29,2.5-5千/月
央视国际网络有限公司,软件配置管理工程师,北京,03-29,1.2-2.4万/月
深圳市互联港湾网络技术有限公司,Web前端开发工程师,深圳-南山区,03-29,1.5-2万/月
美团点评,校招-Web前端开发工程师（2020届应届生）,北京-朝阳区,03-29,1.5-2.5万/月
天讯瑞达通信技术有限公司,软件开发工程师（Python）,广州,03-29,1.5-3万/月
广州华汇信息科技有限公司,高级测试工程师,广州-海珠区,03-29,1-1.5万/月
宁夏西云数据科技有限公司,Cloud Support Engineer,北京-朝阳区,03-29,20-50万/年
重庆迈科唯医疗科技有限公司,软件测试工程师,上海,03-28,1-1.5万/月
大连信维科技有限公司,运维工程师,大连,03-28,4-6千/月
音赛科技（上海）有限公司,软件工程师Software engineer,上海-浦东新区,03-28,0.6-1.5万/月
土豆数据,高级前端开发工程师/架构师,西安,03-28,1-2万/月
梅州市天勤网络科技有限公司,梅江区程序员,梅州,03-28,6-8千/月
